sector,property_type,society,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,servant room,study room,others,pooja room,store room,furnishing_type,luxury_score
sector 84,flat,pivotal devaan,0.35,7277.0,2,2,1,10.0,Relatively new property,531.0,0,0,0,0,1,1,103
sector 6,house,surendra homes dayaindependentd colony,0.75,15625.0,4,4,2,1.0,Moderately New Property,480.0,0,0,0,0,0,1,0
sector 8,house,independent,0.82,9111.0,2,3,3,2.0,Moderately New Property,900.0,0,0,0,0,0,1,12
sector 68,flat,supertech hues,1.0,8475.0,2,2,2,12.0,New Property,1311.0,0,0,0,0,0,1,54
sector 113,flat,la vida by tata housing,2.7,16364.0,3,4,3+,4.0,Relatively new property,2217.0,1,0,0,0,0,0,49
sector 113,flat,la vida by tata housing,2.33,12534.0,3,3,3,3.0,New Property,2098.0,1,0,0,0,0,1,174
sector 95,flat,rof ananda,0.2,5602.0,1,1,1,2.0,Relatively new property,407.0,0,0,0,1,0,1,53
sector 77,flat,emaar palm premier,2.1,10500.0,3,4,3+,11.0,New Property,1600.0,1,0,0,0,0,0,129
sector 61,flat,smart world orchard,1.6,13913.0,2,2,2,4.0,Under Construction,1278.0,0,0,0,0,0,1,16
sector 56,house,independent,3.25,21495.0,5,6,3+,4.0,Relatively new property,1511.98,0,0,1,1,0,0,27
manesar,flat,hsiidc sidco shivalik apartments,0.6,4000.0,3,2,2,5.0,Moderately New Property,1277.0,0,0,0,0,0,1,80
sector 47,flat,cghs airport apartment,1.8,6000.0,4,4,3+,4.0,Moderately New Property,2857.0,0,0,0,0,1,0,120
gwal pahari,flat,suncity vatsal valley,1.38,12212.0,2,2,2,4.0,Under Construction,1130.0,0,0,0,0,0,1,133
sector 89,flat,tulip petals,1.1,7097.0,3,2,3,4.0,New Property,1550.0,0,0,0,0,0,1,0
sector 82,flat,mapsko royale ville,1.12,6257.0,3,3,2,12.0,Relatively new property,1588.0,0,0,0,1,0,1,49
sector 48,house,vipul tatvam villa,8.4,21000.0,4,5,3+,2.0,Moderately New Property,4000.0,1,1,0,1,0,0,49
sector 85,flat,orris carnation residency,0.55,5789.0,2,2,2,5.0,Relatively new property,1050.0,0,0,1,0,0,1,174
sector 108,flat,experion the heartsong,0.9,7015.0,2,3,3,7.0,Relatively new property,1161.0,1,0,1,0,0,1,72
sector 69,flat,tulip violet,2.05,9951.0,4,4,2,0.0,Relatively new property,1889.0,0,0,0,0,0,1,157
sector 25,house,nul,6.25,34722.0,5,5,3,2.0,Moderately New Property,1800.01,1,0,0,1,0,0,112
sector 31,flat,cghs hewo apartments,1.25,11574.0,2,2,2,2.0,Old Property,1200.0,0,0,0,0,0,1,28
sector 48,house,vipul tatvam villa,7.8,23148.0,4,4,3+,2.0,Relatively new property,3240.0,1,1,0,1,1,0,145
sector 86,flat,dlf new town heights,1.3,6736.0,3,3,3,12.0,Moderately New Property,1747.0,1,0,0,1,0,1,106
sector 85,flat,ss the leaf,1.17,6720.0,2,3,3,10.0,Relatively new property,1550.0,0,0,1,0,0,1,49
sector 65,flat,emaar mgf emerald floors premier,3.5,17722.0,4,4,3,4.0,Relatively new property,1975.0,1,0,0,0,0,1,114
sector 92,flat,signature global city 92,0.78,8050.0,2,2,2,2.0,New Property,1083.0,0,0,0,0,0,0,47
sector 89,flat,m3m soulitude,1.0,9066.0,2,2,2,2.0,New Property,1226.0,0,1,0,0,0,1,49
sector 48,house,vipul tatvam villa,7.25,27971.0,3,4,2,2.0,Moderately New Property,2592.0,1,1,0,1,1,0,115
sector 11,house,independent,2.1,17284.0,2,6,3+,3.0,Relatively new property,1215.0,0,0,0,0,0,1,14
sector 25,house,independent,10.5,29022.0,5,5,3,3.0,Moderately New Property,3618.0,1,1,0,1,0,1,42
sector 25,house,independent,4.45,32963.0,4,3,3+,2.0,Moderately New Property,1350.0,0,0,0,0,1,1,79
sector 81,flat,dlf the ultima,3.45,12013.0,4,4,3+,10.0,New Property,2599.0,1,0,0,0,0,2,165
sector 102,flat,shapoorji pallonji joyville gurugram,2.0,10799.0,3,3,3,9.0,Relatively new property,1676.0,0,0,0,0,0,1,49
sohna road,flat,silverglades the melia,0.78,5778.0,2,2,3,9.0,Under Construction,1222.0,0,1,0,0,0,1,72
sector 90,flat,dlf regal gardens,1.23,7053.0,3,3,2,19.0,Relatively new property,1578.0,0,0,1,0,0,1,6
sector 108,flat,experion the heartsong,1.2,6826.0,3,3,3+,10.0,Relatively new property,1275.53,0,1,0,0,0,1,93
sector 45,flat,unitech greenwood city,2.4,12346.0,3,3,2,1.0,New Property,195.0,1,0,0,0,0,0,19
sector 41,house,independent,7.0,28283.0,7,7,3+,3.0,Moderately New Property,2475.0,1,1,0,1,1,2,151
sector 61,flat,puri the aravallis,3.9,33220.0,3,4,3+,33.0,Under Construction,1174.0,1,0,0,0,0,1,158
sector 108,flat,raheja vedaanta,0.7,4651.0,2,2,2,12.0,Moderately New Property,1362.0,0,0,0,0,0,1,72
sector 89,flat,m3m soulitude,1.42,9979.0,3,3,2,3.0,New Property,1581.0,0,0,0,0,0,1,15
sector 69,flat,tulip violet,1.29,8227.0,3,3,1,12.0,Relatively new property,1419.0,0,0,0,1,0,0,86
sector 69,flat,tulip violet,1.78,8856.0,4,4,2,10.0,Relatively new property,1819.0,0,0,0,1,0,0,156
sector 104,flat,godrej summit,1.1,8668.0,2,2,3,16.0,Under Construction,1148.0,0,0,1,0,0,1,88
sector 43,house,independent,5.5,28424.0,1,1,0,1.0,Old Property,1934.98,0,0,1,0,0,1,12
sector 92,flat,signature global city 92,0.78,7723.0,2,2,3,2.0,Under Construction,846.0,0,0,1,0,0,1,24
sector 50,flat,the close south,3.25,12810.0,3,4,3+,4.0,Old Property,2819.0,1,0,0,0,0,0,135
sector 84,flat,pivotal devaan,0.34,7039.0,2,2,1,1.0,Relatively new property,537.0,0,0,0,0,1,0,84
sohna road road,house,sneh vihar,1.35,10000.0,5,5,3+,4.0,Relatively new property,1350.0,0,0,0,0,0,1,0
sector 102,flat,conscient heritage max,1.75,9063.0,3,4,3+,16.0,Relatively new property,1748.0,1,0,0,0,0,1,134
sector 41,house,independent,7.25,29293.0,9,8,3,4.0,Old Property,2475.0,1,0,0,0,0,0,94
sector 103,flat,ansal housing highland park,1.1,6243.0,3,3,3+,7.0,New Property,1500.0,0,0,0,0,0,1,87
sector 26,house,independent,5.8,32222.0,4,3,2,2.0,Relatively new property,1800.01,0,0,0,0,1,1,21
sector 65,flat,m3m golfestate,5.0,16667.0,3,3,3,2.0,Relatively new property,3245.0,1,0,0,0,0,0,174
sohna road,flat,signature global park,0.78,6404.0,3,3,3,1.0,Relatively new property,1344.0,0,0,0,1,0,1,150
sector 107,flat,signature global solera,0.4,6645.0,2,2,1,7.0,Relatively new property,577.0,0,0,0,0,0,0,55
sector 85,flat,ss the leaf,1.3,7927.0,2,2,2,17.0,New Property,1484.0,0,0,0,0,0,1,90
sector 50,flat,the close north,2.5,11945.0,3,3,3,11.0,Relatively new property,1894.0,0,0,0,1,0,0,127
sector 57,house,satya the legend,9.25,16577.0,5,5,3+,4.0,Relatively new property,5580.02,1,1,0,1,1,0,160
sector 92,flat,raheja sampada,0.65,4745.0,3,2,3,6.0,Relatively new property,1240.0,0,0,0,0,0,1,49
sector 92,flat,sare crescent parc royal greens phase 1,0.65,4511.0,3,3,3,1.0,Moderately New Property,1304.0,0,0,0,0,0,1,91
sector 83,flat,emaar palm gardens,1.8,9474.0,3,4,3,4.0,Relatively new property,1551.0,1,1,0,1,1,0,174
sector 46,house,independent,2.4,2963.0,4,4,3,3.0,Moderately New Property,900.0,0,0,0,0,1,0,44
sector 84,flat,ss the coralwood,1.05,6774.0,3,3,3,6.0,Relatively new property,1610.0,0,0,1,0,0,1,129
sector 56,flat,sukhshanti apartment,1.65,7006.0,3,3,3+,5.0,Moderately New Property,2131.0,0,1,0,0,0,0,134
sector 105,house,independent,1.35,3857.0,5,3,3,3.0,Moderately New Property,3500.0,0,0,0,0,0,1,0
sector 26,house,independent,18.9,41833.0,6,8,2,3.0,Relatively new property,4518.0,1,1,0,1,1,0,120
sector 102,flat,shapoorji pallonji joyville gurugram,1.76,10227.0,3,3,3,1.0,Relatively new property,1531.0,0,0,0,0,0,1,100
sector 37c,flat,apex builders,0.42,5600.0,2,2,2,4.0,Relatively new property,833.0,0,0,0,0,0,1,42
sector 33,flat,godrej nature plus,1.3,8349.0,3,2,3+,18.0,New Property,1409.0,0,0,0,0,0,1,38
sector 102,flat,shapoorji pallonji joyville gurugram,0.97,10601.0,2,2,2,12.0,Relatively new property,828.0,0,0,0,0,0,1,100
sector 109,flat,ats kocoon,1.6,9169.0,3,3,3,10.0,Relatively new property,1550.0,0,0,0,0,0,1,86
sector 43,house,independent,2.1,4250.0,10,10,3+,5.0,New Property,549.0,1,0,0,0,0,1,20
sohna road road,house,independent,0.95,8920.0,3,10,3+,3.0,New Property,1065.0,0,0,0,0,0,1,0
sector 56,house,huda sector-56 gurgaon,3.6,24845.0,5,5,3+,3.0,Moderately New Property,1448.98,0,0,1,0,0,1,47
sector 55,house,independent,5.0,44444.0,2,9,3+,5.0,New Property,1125.01,0,0,1,0,0,0,44
sector 90,flat,dlf regal gardens,1.65,7449.0,4,4,3+,15.0,Relatively new property,2214.0,0,0,0,0,0,1,158
sector 109,flat,ats tourmaline,1.5,6977.0,3,4,3+,4.0,Relatively new property,1797.0,1,0,0,0,0,1,39
sector 86,flat,dlf the skycourt,1.55,8031.0,3,3,3,5.0,Relatively new property,1900.0,0,0,0,0,0,1,49
sector 84,flat,ss the coralwood,1.01,5771.0,3,3,2,18.0,Relatively new property,1475.0,0,0,0,0,0,1,40
sector 60,flat,ireo skyon,2.05,15185.0,2,3,2,2.0,Relatively new property,1520.0,0,0,0,0,1,0,174
sector 33,flat,godrej nature plus,1.62,13978.0,3,4,3+,3.0,New Property,129.42,1,0,0,0,0,1,100
sector 2,house,ansals palam vihar,5.7,14729.0,5,5,2,2.0,Old Property,4550.0,0,0,0,1,0,2,94
sector 52,flat,friends apartment,2.0,8511.0,4,3,3,5.0,Moderately New Property,2091.0,1,0,0,0,0,2,111
sector 56,flat,professors enclave cghs,1.54,8324.0,3,3,2,6.0,Old Property,1920.0,1,0,0,1,0,0,104
sector 76,flat,whiteland blissville,1.92,11497.0,3,3,2,2.0,Under Construction,1672.0,0,0,0,0,0,1,61
sector 3,house,bhim garh kheri,1.5,7576.0,7,2,0,1.0,Moderately New Property,1980.0,0,0,0,0,0,1,0
sector 113,flat,la vida by tata housing,3.0,14286.0,3,3,3+,3.0,Relatively new property,2460.0,1,0,0,0,0,1,167
sector 109,flat,ats kocoon,2.2,10501.0,3,4,3,13.0,Relatively new property,1860.0,1,0,0,0,0,1,165
sector 5,house,independent,3.5,15555.0,6,5,2,3.0,Old Property,2250.0,1,1,1,1,0,2,155
sector 22,flat,ambience creacions,3.2,11498.0,3,4,3+,2.0,New Property,2517.0,0,0,0,0,0,1,42
sector 85,flat,ss the leaf,1.04,8320.0,2,2,3,17.0,New Property,1550.0,0,0,1,0,0,1,145
sector 37d,flat,ramprastha skyz,1.2,6000.0,3,2,1,9.0,Under Construction,1900.0,1,0,1,0,0,1,53
sector 82,flat,mapsko casa bella,3.0,6134.0,4,6,3+,25.0,Relatively new property,4425.0,1,0,0,1,0,0,119
sector 92,flat,ansal heights,0.72,4500.0,3,3,3,9.0,Relatively new property,1700.0,1,0,0,0,0,1,49
sector 48,flat,parsvnath green ville,1.5,8787.0,3,3,3,1.0,Old Property,1600.0,0,0,0,0,0,0,128
sector 37c,flat,corona optus,1.27,7232.0,3,3,3,2.0,Relatively new property,1595.0,0,0,1,0,0,1,49
sector 85,flat,ss the leaf,1.05,6402.0,2,2,3,6.0,Relatively new property,1484.0,0,0,1,0,0,1,49
sector 99,flat,pivotal riddhi siddhi,0.72,947.0,2,2,2,12.0,Relatively new property,784.0,0,0,0,0,1,1,31
sector 74,flat,m3m skywalk,1.54,10815.0,2,2,3+,15.0,Relatively new property,1200.0,0,0,1,0,0,1,137
sector 33,flat,central park flower valley aqua front towers,2.0,11179.0,3,3,3+,8.0,New Property,1619.0,0,0,0,0,0,1,23
sector 2,house,independent,2.95,15989.0,4,4,3+,2.0,Old Property,1845.02,0,0,0,0,0,1,27
sector 49,house,uppal southend,3.75,25562.0,2,6,3+,3.0,Moderately New Property,1467.02,0,1,0,0,0,0,26
sector 69,flat,tulip violet,1.6,10139.0,3,3,2,0.0,Relatively new property,1428.0,0,0,0,1,0,1,49
sector 89,flat,m3m soulitude,1.33,16986.0,3,3,3,4.0,Under Construction,1423.0,0,1,0,0,0,1,125
sector 86,flat,dlf the skycourt,1.5,7895.0,3,3,1,16.0,Relatively new property,1719.0,0,0,1,0,0,1,49
sector 85,flat,ss the leaf,1.22,13319.0,2,2,3,16.0,Relatively new property,1300.0,0,0,0,0,1,1,81
sector 4,house,independent,3.2,14222.0,3,3,2,2.0,Old Property,2250.0,0,0,0,0,0,1,13
sector 90,flat,dlf regal gardens,1.78,8040.0,4,4,3+,12.0,Relatively new property,2005.0,0,0,0,0,0,1,61
sector 37d,flat,ramprastha skyz,1.1,6377.0,3,3,3+,7.0,Under Construction,1561.0,0,0,0,0,0,1,109
sector 12,flat,allure homes,0.72,7273.0,2,2,1,2.0,Relatively new property,1100.0,0,0,1,0,0,0,16
sector 58,flat,ireo the grand arch,4.85,16934.0,4,5,3,23.0,Relatively new property,3182.0,1,1,1,1,0,0,49
sector 3 phase 3 extension,house,independent,0.7,7007.0,2,3,1,1.0,Relatively new property,999.0,0,0,0,1,1,1,29
sector 67a,flat,ireo the corridors,2.0,11581.0,3,3,2,6.0,Under Construction,1346.0,0,0,1,0,0,1,15
gwal pahari,flat,paras quartier,5.9,11028.0,4,4,3+,19.0,New Property,4842.0,1,1,0,1,1,0,160
sector 50,flat,unitech fresco,1.8,9590.0,3,4,3+,6.0,Moderately New Property,1870.0,1,0,0,0,0,0,174
sector 70,flat,shree vardhman victoria,1.75,8974.0,3,4,2,16.0,Relatively new property,1950.0,1,0,0,1,0,1,49
sector 113,flat,smart world one dxp,3.45,13269.0,4,4,3,11.0,Under Construction,2353.0,1,1,0,0,0,1,156
sector 48,house,vipul tatvam villa,8.5,26235.0,4,4,1,2.0,Relatively new property,3240.0,0,0,0,0,0,1,21
sector 66,flat,emaar mgf the palm drive,3.2,17778.0,3,3,3,12.0,Relatively new property,1800.0,1,1,0,1,1,1,117
sector 43,house,ansal sushant lok,10.5,27911.0,4,4,2,2.0,Old Property,3762.0,1,0,0,0,0,1,59
sector 92,flat,sare homes,0.58,4099.0,3,3,3,3.0,New Property,1281.0,0,0,0,0,0,1,54
sector 85,flat,ss the leaf,1.18,10094.0,2,3,3,12.0,Relatively new property,1420.0,0,0,0,1,0,0,150
sector 83,flat,vatika lifestyle homes,1.25,6838.0,3,2,1,6.0,Relatively new property,1654.0,1,1,0,1,1,2,174
sector 37d,flat,bptp terra,1.67,7622.0,4,4,3,11.0,Relatively new property,2091.0,0,0,0,0,0,0,149
sector 92,flat,sare green parc phase 3,0.7,5279.0,3,2,2,4.0,Relatively new property,1325.0,0,0,0,0,0,1,56
sector 15,flat,the pearl apartmen,0.43,5584.0,2,2,1,2.0,Relatively new property,856.0,0,0,0,0,0,0,28
sector 69,flat,tulip violet,1.51,9569.0,3,3,2,0.0,Relatively new property,1325.0,0,0,0,1,0,2,165
sector 113,flat,la vida by tata housing,2.85,12855.0,3,3,3+,10.0,New Property,2006.0,1,0,0,0,0,1,72
sector 43,flat,dlf carlton estate,2.0,14215.0,3,3,2,5.0,Moderately New Property,1273.0,0,0,0,0,0,1,65
sector 69,flat,unitech sunbreeze,1.0,5476.0,4,3,0,0.0,Relatively new property,1826.0,0,0,0,0,0,1,0
sector 99a,flat,pareena laxmi apartments,0.32,6107.0,2,2,2,2.0,New Property,473.0,0,0,0,0,0,1,50
sector 68,flat,pareena mi casa,1.85,9311.0,3,3,3+,13.0,Under Construction,1798.0,0,0,0,0,0,1,47
sector 33,flat,godrej nature plus,1.75,8768.0,3,3,0,2.0,Under Construction,1996.0,0,0,0,0,0,1,56
sector 82a,flat,vatika inxt floors,1.25,8333.0,3,2,3,2.0,Relatively new property,1667.0,0,1,0,1,0,0,94
sector 26,house,independent,8.1,35294.0,5,5,2,4.0,Old Property,2295.0,0,0,0,0,0,1,42
sector 81,flat,bestech park view grand spa,2.3,8647.0,3,4,3+,7.0,Relatively new property,2280.0,1,0,0,0,0,0,49
sector 104,flat,puri emerald bay,2.23,9911.0,3,4,3+,10.0,Relatively new property,2359.0,1,0,0,0,0,0,159
sector 43,house,sushant lok 1 builder floors,1.65,3395.0,4,4,3+,4.0,Moderately New Property,540.0,0,0,1,0,0,2,49
sector 67,flat,ireo victory valley,3.5,14583.0,3,4,3,24.0,Relatively new property,2490.0,1,0,0,1,0,0,149
sector 81,house,bestech park view aindependentda,4.35,7937.0,4,4,3,2.0,Relatively new property,5480.0,1,0,0,0,1,1,51
sector 102,flat,shapoorji pallonji joyville gurugram,1.95,10529.0,3,3,3,10.0,Relatively new property,1676.0,0,0,0,0,0,1,59
sector 81,flat,dlf the ultima,2.3,10937.0,3,3,3+,19.0,Relatively new property,1617.0,1,1,1,1,0,2,49
sector 81,flat,bestech park view grand spa,4.0,9524.0,4,5,3+,15.0,Relatively new property,3801.0,1,0,0,0,0,0,127
sector 106,flat,paras dews,1.35,8940.0,4,3,3,19.0,Old Property,1678.0,1,0,0,0,0,1,112
sector 47,flat,malibu towers,2.45,10699.0,3,4,2,1.0,Old Property,2544.0,0,1,0,0,0,0,42
sector 67,flat,ireo victory valley,2.87,11904.0,3,3,3+,16.0,Relatively new property,2095.0,1,0,0,0,0,0,174
sector 68,flat,pareena mi casa,1.9,9228.0,3,3,3+,1.0,Under Construction,2288.0,1,0,0,0,0,1,49
sector 70,flat,krrish florence estate,1.3,5601.0,3,3,3,17.0,Under Construction,1865.0,0,0,0,0,0,0,61
sector 109,house,international city by sobha phase 2,6.25,11574.0,4,4,3+,2.0,Relatively new property,5400.0,1,0,0,0,0,1,138
sector 4,house,huda ashok vihar phase,0.7,10233.0,3,2,1,2.0,New Property,684.0,0,1,0,0,0,1,7
sector 85,flat,ss,2.1,7468.0,4,4,3,2.0,Relatively new property,2600.0,0,0,0,0,0,1,49
sector 81,flat,dlf the ultima,2.2,10476.0,3,4,3+,17.0,Relatively new property,1900.0,1,0,0,0,0,2,49
sector 104,flat,ats triumph,2.0,8734.0,3,4,3+,4.0,Relatively new property,2072.0,1,0,0,0,0,1,60
sector 111,flat,puri diplomatic greens,2.58,11727.0,3,4,2,9.0,Relatively new property,2200.0,1,0,0,0,0,1,101
sector 14,house,sector 14 rwa,6.5,20635.0,4,4,3+,2.0,Moderately New Property,3150.0,0,0,0,0,0,1,0
sector 52,flat,residency grand,5.0,9615.0,5,5,3+,2.0,Moderately New Property,5200.0,0,0,0,0,0,1,0
sector 108,flat,experion the heartsong,2.29,8240.0,4,5,3+,8.0,Relatively new property,2779.0,1,0,0,0,0,1,95
sector 4,house,not applicable,0.75,11718.0,2,4,3,2.0,Moderately New Property,640.0,0,0,0,0,0,1,0
sector 12,flat,bhagwati sadan,1.15,5750.0,3,4,2,2.0,Old Property,2000.0,1,1,1,0,0,0,28
sohna road,flat,signature global park,0.52,6326.0,2,2,2,3.0,Relatively new property,913.0,0,0,0,1,0,1,161
sector 95,flat,ramsons kshitij,0.45,4592.0,2,2,1,2.0,Relatively new property,887.0,0,1,0,0,0,1,89
sector 109,flat,ats tourmaline,2.95,9365.0,4,5,3+,10.0,Relatively new property,2851.0,1,0,0,0,0,1,101
sector 50,flat,the close north,2.92,11209.0,3,3,3,10.0,Moderately New Property,2600.0,1,0,0,0,0,0,174
sector 81,flat,bestech park view ananda,1.35,7542.0,3,3,3+,8.0,Old Property,1989.0,0,0,0,0,0,1,114
sector 3,house,independent,0.68,3874.0,5,3,0,1.0,Moderately New Property,1755.0,0,0,0,0,0,1,0
sector 25,house,dlf city plots phase 2,4.25,31481.0,3,2,3,2.0,Old Property,1350.02,0,1,0,0,0,1,35
sector 103,flat,indiabulls centrum park,1.35,7542.0,3,3,3+,3.0,Relatively new property,1620.0,0,1,0,0,0,0,168
sector 88a,flat,godrej oasis,1.15,7116.0,2,2,3,14.0,Relatively new property,1380.0,0,1,0,1,0,1,174
sector 33,flat,unitech the residences,1.1,9910.0,2,2,3,9.0,Moderately New Property,1100.0,0,0,0,0,0,0,44
sector 63,flat,dhoot time residency,2.2,12813.0,3,4,3+,8.0,Moderately New Property,1554.0,0,1,0,0,0,0,61
sector 53,flat,tulip monsella,5.6,19364.0,3,3,3+,1.0,Under Construction,2617.0,0,0,0,0,0,1,42
sector 54,flat,dlf the belaire,7.0,23333.0,4,6,3+,12.0,Moderately New Property,2715.0,1,0,0,1,1,0,108
sector 79,flat,godrej aria,1.3,8844.0,2,2,2,7.0,Relatively new property,1330.0,0,1,0,0,0,0,116
sector 89,flat,smart world gems,1.1,9973.0,3,1,0,0.0,New Property,1103.0,0,0,0,0,0,1,45
sector 26,house,independent,6.0,33333.0,3,5,3+,3.0,Old Property,1800.02,0,0,0,0,0,0,9
sector 43,house,landmark house,2.75,25463.0,3,3,1,2.0,Moderately New Property,1080.0,0,0,0,1,0,1,21
sector 67a,flat,4s aradhya homes,1.9,8862.0,4,4,3,3.0,New Property,1991.0,0,0,0,0,0,0,62
sector 37c,flat,imperia the esfera,0.98,5399.0,3,4,3,9.0,Relatively new property,1660.0,1,0,1,0,0,1,49
sector 53,flat,parsvnath exotica,5.0,17241.0,3,4,3,7.0,Old Property,3222.0,1,0,0,0,0,0,24
sector 102,flat,shapoorji pallonji joyville gurugram,1.28,10535.0,2,2,3,10.0,Relatively new property,1100.0,0,0,0,0,0,1,49
sector 109,house,international city by sobha phase 2,8.75,24306.0,5,5,3+,3.0,New Property,3600.0,1,1,0,1,1,0,153
sector 25,house,independent,6.5,36111.0,4,3,3,3.0,Moderately New Property,1800.01,0,1,0,1,0,1,19
sohna road,flat,eldeco accolade,0.66,5181.0,2,2,3,12.0,Relatively new property,978.0,0,0,0,1,0,1,49
sector 90,flat,dlf regal gardens,1.19,5504.0,3,3,2,11.0,Relatively new property,1562.0,0,0,1,0,0,1,88
sector 36a,flat,avl 36 gurgaon,0.4,10204.0,1,1,1,4.0,Relatively new property,436.0,0,0,0,0,0,1,35
sector 12,house,project mianwali colony,1.7,9444.0,1,1,2,1.0,Old Property,2000.0,0,0,0,0,0,1,0
sohna road,flat,signature global park,0.56,6813.0,2,2,3,3.0,New Property,913.0,0,0,0,0,0,1,111
sector 79,flat,godrej aria,1.7,7427.0,3,4,3+,6.0,New Property,1659.0,1,0,0,0,0,1,81
sector 4,house,independent,0.65,10317.0,1,1,1,1.0,Moderately New Property,70.0,0,0,1,0,0,1,21
sector 102,flat,shapoorji pallonji joyville gurugram,1.77,9195.0,3,3,3,1.0,Relatively new property,1653.0,0,0,0,0,0,1,151
sector 79,flat,godrej,1.33,8531.0,2,2,3,6.0,Relatively new property,1411.0,0,1,0,0,0,1,158
sector 95,flat,rof ananda,0.25,6579.0,1,1,1,4.0,New Property,344.0,0,0,0,0,0,1,0
sector 67a,flat,ireo the corridors,1.85,9531.0,3,4,3,4.0,New Property,1941.0,0,1,0,0,1,0,150
sector 82a,flat,dlf the primus,1.87,10395.0,3,3,3,31.0,Moderately New Property,1668.0,0,0,0,1,0,1,38
sohna road,flat,mvn athens,0.24,4211.0,2,2,1,12.0,Relatively new property,516.0,0,0,0,0,0,1,38
sector 2,house,independent,1.0,8230.0,3,7,3+,3.0,Moderately New Property,1215.0,0,0,0,1,0,1,0
sector 50,house,independent,12.5,40611.0,6,5,3,4.0,Moderately New Property,3078.0,1,1,0,1,0,0,23
sector 83,flat,emaar palm gardens,1.75,9211.0,3,3,3,6.0,Relatively new property,1600.0,1,0,0,0,0,0,174
sector 65,flat,emaar mgf emerald floors premier,2.85,14430.0,4,4,3,2.0,Relatively new property,1975.0,1,1,0,0,0,1,21
sector 41,house,dlf south city 1,2.65,18928.0,3,3,3,4.0,New Property,1400.04,1,0,0,0,0,0,22
sector 89,flat,smart world gems,0.85,7706.0,2,2,2,2.0,Under Construction,1226.0,0,1,0,0,0,1,45
sector 28,house,independent,1.45,8000.0,3,2,1,1.0,Relatively new property,1800.0,0,0,0,0,0,1,0
sector 61,flat,suposhaa smartworld orchard,2.25,14526.0,3,3,2,3.0,Under Construction,1721.0,0,0,0,0,0,1,0
sector 89,flat,m3m soulitude,1.25,8784.0,3,3,3,3.0,New Property,1288.0,0,1,1,0,0,1,61
sector 90,flat,dlf regal gardens,1.27,5498.0,3,3,3+,2.0,Relatively new property,1500.0,0,0,1,0,0,1,72
sector 69,flat,tulip violet,1.7,8445.0,4,4,2,7.0,Relatively new property,1819.0,0,0,0,0,0,1,128
sector 43,flat,dlf the icon,6.0,26087.0,4,4,3+,18.0,Old Property,2556.0,1,0,0,0,0,0,150
sector 8,house,independent,1.6,3186.0,4,6,1,3.0,Relatively new property,558.0,0,0,0,0,0,1,0
sector 109,house,international city by sobha phase 2,6.2,25514.0,5,5,2,2.0,Relatively new property,2430.0,1,0,0,0,0,1,135
sector 65,flat,m3m golfestate,4.95,15906.0,3,3,3,10.0,Relatively new property,2816.0,1,0,0,0,0,0,82
sector 59,flat,conscient elevate,3.78,16499.0,3,3,3,3.0,Under Construction,2550.0,0,0,0,0,0,1,31
sector 83,flat,vatika gurgaon,0.98,8167.0,2,2,3,5.0,Relatively new property,1300.0,0,0,0,0,0,0,96
sector 83,flat,emaar palm gardens,1.73,9105.0,3,3,3,5.0,Relatively new property,1600.0,1,0,0,0,0,0,174
sector 50,house,independent,13.2,27155.0,6,6,0,2.0,Moderately New Property,4861.0,0,0,0,0,0,1,0
sector 31,flat,raheja teachers apartments,1.2,7273.0,3,2,2,1.0,Moderately New Property,1450.0,0,0,1,0,0,2,105
sector 61,flat,smart world orchard,2.5,16139.0,3,3,1,1.0,Under Construction,1549.0,0,0,0,0,0,1,61
sector 102,flat,adani m2k oyster grande,1.9,9104.0,3,4,3,8.0,Relatively new property,1710.0,1,0,0,0,0,1,165
sector 104,flat,godrej summit premia towers,0.9,7149.0,2,2,0,16.0,Relatively new property,1259.0,0,0,0,0,0,1,0
sector 22,flat,ambience creacions,3.99,12913.0,3,5,3+,3.0,New Property,2796.0,1,0,0,0,0,2,102
sector 83,house,vatika india next,1.7,7870.0,3,3,3+,4.0,New Property,2160.0,1,0,0,1,0,1,0
sector 37c,flat,imperia elvedor,0.55,8221.0,1,1,0,5.0,Relatively new property,669.0,0,0,0,0,0,1,0
sector 77,flat,umang winter hills,0.75,5589.0,2,2,2,8.0,Relatively new property,1140.0,0,0,0,0,1,0,102
